,texto,tokens
436,"si usted es el candidato de morena es otra perdida segura, ya todos lo conocen y no creo que nadie vote por su partido","['si', 'usted', 'es', 'el', 'candidato', 'de', 'morena', 'es', 'otra', 'perdida', 'segura', 'ya', 'todos', 'lo', 'conocen', 'y', 'no', 'creo', 'que', 'nadie', 'vote', 'por', 'su', 'partido']"
437,al estilo de claudia y todos los de morena jajaja,"['al', 'estilo', 'de', 'claudia', 'y', 'todos', 'los', 'de', 'morena', 'jajaja']"
438,"carlitos, si dices que ama al pueblo, dime tu porque se empeña a diario en joderlo.

porque insisten en insultar nuestra inteligencia. ¿porque?","['carlitos', 'si', 'dices', 'que', 'ama', 'al', 'pueblo', 'dime', 'tu', 'porque', 'se', 'empeña', 'a', 'diario', 'en', 'joderlo', 'porque', 'insisten', 'en', 'insultar', 'nuestra', 'inteligencia', 'porque']"
439,va a ganar doc los jaliscienses ya es amis listos para correr al mc,"['va', 'a', 'ganar', 'doc', 'los', 'jaliscienses', 'ya', 'es', 'amis', 'listos', 'para', 'correr', 'al', 'mc']"
440,che rata de cuello blanco ! quien gastaria dinero a favor y anónimamente por usted ? no tiene jefa,"['che', 'rata', 'de', 'cuello', 'blanco', 'quien', 'gastaria', 'dinero', 'a', 'favor', 'y', 'anónimamente', 'por', 'usted', 'no', 'tiene', 'jefa']"
441,"jajajaja, no he visto ninguna!! pero si, si tú dices ""te creo"" jajaja!! corrupto de","['jajajaja', 'no', 'he', 'visto', 'ninguna', 'pero', 'si', 'si', 'tú', 'dices', 'te', 'creo', 'jajaja', 'corrupto', 'de']"
442,"y si el transformador de cuarta que va por otro ridículo electoral y político no fué ni sus compañeros de secta tampoco, (según él) porque ""se deslinda"" e invita a sus secuaces a ""respetar los tiempos electoreros""  ???
justificacion no pedida...........","['y', 'si', 'el', 'transformador', 'de', 'cuarta', 'que', 'va', 'por', 'otro', 'ridículo', 'electoral', 'y', 'político', 'no', 'fué', 'ni', 'sus', 'compañeros', 'de', 'secta', 'tampoco', 'según', 'él', 'porque', 'se', 'deslinda', 'e', 'invita', 'a', 'sus', 'secuaces', 'a', 'respetar', 'los', 'tiempos', 'electoreros', 'justificacion', 'no', 'pedida']"
443,yo jamás lo haría.,"['yo', 'jamás', 'lo', 'haría']"
444,a quien le quedo demasiado grande el cargo,"['a', 'quien', 'le', 'quedo', 'demasiado', 'grande', 'el', 'cargo']"
445,"hoy conmemoramos el 2 de octubre, un día que no se olvida, y en 2011, se fundó","['hoy', 'conmemoramos', 'el', '2', 'de', 'octubre', 'un', 'día', 'que', 'no', 'se', 'olvida', 'y', 'en', '2011', 'se', 'fundó']"
446,que dice el papá de checo que el,"['que', 'dice', 'el', 'papá', 'de', 'checo', 'que', 'el']"
447,"está fácil... vamos enviando una propuesta al dr. lomelí:
si en verdad no tiene idea quien las puso, demuestre que no las quiere","['está', 'fácil', 'vamos', 'enviando', 'una', 'propuesta', 'al', 'dr', 'lomelí', 'si', 'en', 'verdad', 'no', 'tiene', 'idea', 'quien', 'las', 'puso', 'demuestre', 'que', 'no', 'las', 'quiere']"
448,corrupto.,['corrupto']
449,los “alliens” están entre nosotros y apoyan al,"['los', 'alliens', 'están', 'entre', 'nosotros', 'y', 'apoyan', 'al']"
450,"mira, justo el mismo discurso de sheinbaum; qué bueno es el pueblo que así sin más va a pintar bardas para apoyarlos...","['mira', 'justo', 'el', 'mismo', 'discurso', 'de', 'sheinbaum', 'qué', 'bueno', 'es', 'el', 'pueblo', 'que', 'así', 'sin', 'más', 'va', 'a', 'pintar', 'bardas', 'para', 'apoyarlos']"
451,161,['161']
452,"y todas iguales, y con  tipografía, diseño de acuerdo a su campaña","['y', 'todas', 'iguales', 'y', 'con', 'tipografía', 'diseño', 'de', 'acuerdo', 'a', 'su', 'campaña']"
453,jajajaja jajaja,"['jajajaja', 'jajaja']"
454,apóyenos mejor a que procedan las denuncias por cobros indebidos por parte del secretario de pablo lemus ricardo flores lópez y el@director de atención ciudadana esteban garcía iñiguez,"['apóyenos', 'mejor', 'a', 'que', 'procedan', 'las', 'denuncias', 'por', 'cobros', 'indebidos', 'por', 'parte', 'del', 'secretario', 'de', 'pablo', 'lemus', 'ricardo', 'flores', 'lópez', 'y', 'el', 'director', 'de', 'atención', 'ciudadana', 'esteban', 'garcía', 'iñiguez']"
455,"mejor no opinar, como que no sabes quién te está promocionando, empezamos mal...","['mejor', 'no', 'opinar', 'como', 'que', 'no', 'sabes', 'quién', 'te', 'está', 'promocionando', 'empezamos', 'mal']"
457,pues entonces eres una persona barata. ¿comprar candidaturas es honesto?,"['pues', 'entonces', 'eres', 'una', 'persona', 'barata', 'comprar', 'candidaturas', 'es', 'honesto']"
458,jajajaja vete alv,"['jajajaja', 'vete', 'alv']"
459,"movimiento ciudadano es el hermano de morena, no voten por esos políticos  que se acoplan a las órdenes del viejito","['movimiento', 'ciudadano', 'es', 'el', 'hermano', 'de', 'morena', 'no', 'voten', 'por', 'esos', 'políticos', 'que', 'se', 'acoplan', 'a', 'las', 'órdenes', 'del', 'viejito']"
460,mucha gente me dijo que tú pagaste por esas bardas.,"['mucha', 'gente', 'me', 'dijo', 'que', 'tú', 'pagaste', 'por', 'esas', 'bardas']"
461,"eres de morena?… ahh ya, seguro es alguna editorial, algún proveedor tuyo, alguien que lo hace “de su bolsa” verdad?","['eres', 'de', 'morena', 'ahh', 'ya', 'seguro', 'es', 'alguna', 'editorial', 'algún', 'proveedor', 'tuyo', 'alguien', 'que', 'lo', 'hace', 'de', 'su', 'bolsa', 'verdad']"
462,"el inversor y empresario warren buffett acuñó  la frase: ""la honestidad es un regalo costoso,  no lo esperes de personas baratas"". y sin duda,  en la vida, la integridad es la base de una  sociedad fuerte y próspera. ¡tengan un buen  arranque de semana!","['el', 'inversor', 'y', 'empresario', 'warren', 'buffett', 'acuñó', 'la', 'frase', 'la', 'honestidad', 'es', 'un', 'regalo', 'costoso', 'no', 'lo', 'esperes', 'de', 'personas', 'baratas', 'y', 'sin', 'duda', 'en', 'la', 'vida', 'la', 'integridad', 'es', 'la', 'base', 'de', 'una', 'sociedad', 'fuerte', 'y', 'próspera', 'tengan', 'un', 'buen', 'arranque', 'de', 'semana']"
463,pir isti midii minifiisti...,"['pir', 'isti', 'midii', 'minifiisti']"
464,mira tu .. igual que juanita brugada en el df. tienen amigos muy pudientes para gastar millones a lo p3ndej0. ¿y las enseñanzas del amo?,"['mira', 'tu', 'igual', 'que', 'juanita', 'brugada', 'en', 'el', 'df', 'tienen', 'amigos', 'muy', 'pudientes', 'para', 'gastar', 'millones', 'a', 'lo', 'p3ndej0', 'y', 'las', 'enseñanzas', 'del', 'amo']"
465,insisto la política es necesaria los políticos son una mierda,"['insisto', 'la', 'política', 'es', 'necesaria', 'los', 'políticos', 'son', 'una', 'mierda']"
466,jajajajajajajajajajajajajajajajajajajajaja,['jajajajajajajajajajajajajajajajajajajajaja']
468,jajajaja,['jajajaja']
469,"hijos de su pu74 madre, todos son iguales....
jajaja jajaja jajaja jajaja","['hijos', 'de', 'su', 'pu74', 'madre', 'todos', 'son', 'iguales', 'jajaja', 'jajaja', 'jajaja', 'jajaja']"
470,"oi nomás, hazte pen...diente","['oi', 'nomás', 'hazte', 'pen', 'diente']"
471,"si en jalisco se aplica la encuesta como criterio para definir al candidato a la gubernatura,","['si', 'en', 'jalisco', 'se', 'aplica', 'la', 'encuesta', 'como', 'criterio', 'para', 'definir', 'al', 'candidato', 'a', 'la', 'gubernatura']"
472,99,['99']
473,jaja.,['jaja']
474,"pa que te haces wey, si eres tú, bien sabes que te van a dar la candidatura, pues ya la pagaste, ya ofreciste dinero a la campaña de claudia.","['pa', 'que', 'te', 'haces', 'wey', 'si', 'eres', 'tú', 'bien', 'sabes', 'que', 'te', 'van', 'a', 'dar', 'la', 'candidatura', 'pues', 'ya', 'la', 'pagaste', 'ya', 'ofreciste', 'dinero', 'a', 'la', 'campaña', 'de', 'claudia']"
475,quién haya sido no vas a ganar !!!,"['quién', 'haya', 'sido', 'no', 'vas', 'a', 'ganar']"
476,es gente espontanea,"['es', 'gente', 'espontanea']"
477,ya haciendo campaña doctor transas,"['ya', 'haciendo', 'campaña', 'doctor', 'transas']"
478,no mm,"['no', 'mm']"
479,tu fuiste el que metió en apuros al ipejal en aspecto de medicinas tu y tus transas,"['tu', 'fuiste', 'el', 'que', 'metió', 'en', 'apuros', 'al', 'ipejal', 'en', 'aspecto', 'de', 'medicinas', 'tu', 'y', 'tus', 'transas']"
480,"morena dio a conocer los nombres de los cuatro nominados por el consejo estatal del partido en jalisco. de ellos, sólo","['morena', 'dio', 'a', 'conocer', 'los', 'nombres', 'de', 'los', 'cuatro', 'nominados', 'por', 'el', 'consejo', 'estatal', 'del', 'partido', 'en', 'jalisco', 'de', 'ellos', 'sólo']"
481,"en lugar de ""deslindarse"", bórrelas con cargo a sí bolsillo","['en', 'lugar', 'de', 'deslindarse', 'bórrelas', 'con', 'cargo', 'a', 'sí', 'bolsillo']"
483,tus amigos los narcos las pintaron.,"['tus', 'amigos', 'los', 'narcos', 'las', 'pintaron']"
484,"carlos 

fui yo.

cuando ganes te acuerdas de mi....","['carlos', 'fui', 'yo', 'cuando', 'ganes', 'te', 'acuerdas', 'de', 'mi']"
485,ya we no te lances otra vez de candidato por favor!,"['ya', 'we', 'no', 'te', 'lances', 'otra', 'vez', 'de', 'candidato', 'por', 'favor']"
486,esta bien raro no? jajajajaj patan lacra,"['esta', 'bien', 'raro', 'no', 'jajajajaj', 'patan', 'lacra']"
488,"hazte menso jajajaja, bien que le pagas 500 por cada barda pintada.","['hazte', 'menso', 'jajajaja', 'bien', 'que', 'le', 'pagas', '500', 'por', 'cada', 'barda', 'pintada']"
489,ya quitenle al tío el celular.,"['ya', 'quitenle', 'al', 'tío', 'el', 'celular']"
491,jajajaja ridiculo corrupto vas a perder con todo y tus lonas,"['jajajaja', 'ridiculo', 'corrupto', 'vas', 'a', 'perder', 'con', 'todo', 'y', 'tus', 'lonas']"
492,chtpm pinché lacra de,"['chtpm', 'pinché', 'lacra', 'de']"
493,"jajajajajajaja, ahora resulta que por puro amor a tu persona la gente gasta en esas mamadas. políticos siendo políticos.","['jajajajajajaja', 'ahora', 'resulta', 'que', 'por', 'puro', 'amor', 'a', 'tu', 'persona', 'la', 'gente', 'gasta', 'en', 'esas', 'mamadas', 'políticos', 'siendo', 'políticos']"
494,"jajajajaja
no mames pinché corrupto","['jajajajaja', 'no', 'mames', 'pinché', 'corrupto']"
495,"si te beneficia o te perjudica,  ya debiste haberlas borrado . todas !","['si', 'te', 'beneficia', 'o', 'te', 'perjudica', 'ya', 'debiste', 'haberlas', 'borrado', 'todas']"
496,chema martínez ll,"['chema', 'martínez', 'll']"
497,"hay muchas bardas pintadas, que bueno que usted si se apegue a la ley.","['hay', 'muchas', 'bardas', 'pintadas', 'que', 'bueno', 'que', 'usted', 'si', 'se', 'apegue', 'a', 'la', 'ley']"
498,"siendo una blanca paloma te entendemos , lo que no entendemos que si en un momento fuiste  proveedor  de precursores químicos para un cartel ,tu amigo el humanista   te permita aspirar a ser  gobernador","['siendo', 'una', 'blanca', 'paloma', 'te', 'entendemos', 'lo', 'que', 'no', 'entendemos', 'que', 'si', 'en', 'un', 'momento', 'fuiste', 'proveedor', 'de', 'precursores', 'químicos', 'para', 'un', 'cartel', 'tu', 'amigo', 'el', 'humanista', 'te', 'permita', 'aspirar', 'a', 'ser', 'gobernador']"
499,otra del pri?,"['otra', 'del', 'pri']"
500,putæ rata,"['putæ', 'rata']"
501,"jajajajajajaja ¡hipócrita!

si toda tu vida ha sido navegando en la corrupción y la ilegalidad.","['jajajajajajaja', 'hipócrita', 'si', 'toda', 'tu', 'vida', 'ha', 'sido', 'navegando', 'en', 'la', 'corrupción', 'y', 'la', 'ilegalidad']"
502,"hazte a un lado. el partido no crece por ti. tú eres la causa que movimiento gobierne casi todo jalisco. acéptalo, el pueblo de jalisco no te va a elegir. 

deja que otros tengan la oportunidad. 

o ese es el pacto que hiciste con alfaro?","['hazte', 'a', 'un', 'lado', 'el', 'partido', 'no', 'crece', 'por', 'ti', 'tú', 'eres', 'la', 'causa', 'que', 'movimiento', 'gobierne', 'casi', 'todo', 'jalisco', 'acéptalo', 'el', 'pueblo', 'de', 'jalisco', 'no', 'te', 'va', 'a', 'elegir', 'deja', 'que', 'otros', 'tengan', 'la', 'oportunidad', 'o', 'ese', 'es', 'el', 'pacto', 'que', 'hiciste', 'con', 'alfaro']"
503,jajaja típico de los morenacos.,"['jajaja', 'típico', 'de', 'los', 'morenacos']"
504,dejen de pensar que los ciudadanos somos ignorantes. nadie se que cree eso que escribes. son ustedes mismos haciendo proselitismo. farsante.,"['dejen', 'de', 'pensar', 'que', 'los', 'ciudadanos', 'somos', 'ignorantes', 'nadie', 'se', 'que', 'cree', 'eso', 'que', 'escribes', 'son', 'ustedes', 'mismos', 'haciendo', 'proselitismo', 'farsante']"
505,"otra vez usted? no se cansa de fracasar? esta bien que se dice que “solo fracasa el que no lo intenta”, pero usted no es viable para ningún proyecto electoral, deje que otros compitan","['otra', 'vez', 'usted', 'no', 'se', 'cansa', 'de', 'fracasar', 'esta', 'bien', 'que', 'se', 'dice', 'que', 'solo', 'fracasa', 'el', 'que', 'no', 'lo', 'intenta', 'pero', 'usted', 'no', 'es', 'viable', 'para', 'ningún', 'proyecto', 'electoral', 'deje', 'que', 'otros', 'compitan']"
506,un mal chiste este tipo,"['un', 'mal', 'chiste', 'este', 'tipo']"
507,jajajaja,['jajajaja']
508,"mentiroso, corrupto y descarado. jaja, no vas a ganar, carlitos, mejor utiliza tus recursos para tu empresa o familia.","['mentiroso', 'corrupto', 'y', 'descarado', 'jaja', 'no', 'vas', 'a', 'ganar', 'carlitos', 'mejor', 'utiliza', 'tus', 'recursos', 'para', 'tu', 'empresa', 'o', 'familia']"
509,seguro son tus millones de fans,"['seguro', 'son', 'tus', 'millones', 'de', 'fans']"
510,jajajajajajq pinche cínico !,"['jajajajajajq', 'pinche', 'cínico']"
511,jajjajajajajajajaja como se hacen pndjos,"['jajjajajajajajajaja', 'como', 'se', 'hacen', 'pndjos']"
512,"a pesar de estar prohibidas por morena, en la cdmx y en jalisco han aparecido bardas que promocionan a alguno de los aspirantes. 

.","['a', 'pesar', 'de', 'estar', 'prohibidas', 'por', 'morena', 'en', 'la', 'cdmx', 'y', 'en', 'jalisco', 'han', 'aparecido', 'bardas', 'que', 'promocionan', 'a', 'alguno', 'de', 'los', 'aspirantes']"
513,diversas? en toda la ciudad hay bardas con tu nombre y a un lado las siglas cjng,"['diversas', 'en', 'toda', 'la', 'ciudad', 'hay', 'bardas', 'con', 'tu', 'nombre', 'y', 'a', 'un', 'lado', 'las', 'siglas', 'cjng']"
516,"ridículo. siempre te haz caracterizado por los negocios sucios, y la política no es la excepción en tu caso. los contratos para venta de medicamentos a sobreprecio, y el gasto desmedido en las campañas, van de la mano.
solo que... aún no es tiempo de campaña","['ridículo', 'siempre', 'te', 'haz', 'caracterizado', 'por', 'los', 'negocios', 'sucios', 'y', 'la', 'política', 'no', 'es', 'la', 'excepción', 'en', 'tu', 'caso', 'los', 'contratos', 'para', 'venta', 'de', 'medicamentos', 'a', 'sobreprecio', 'y', 'el', 'gasto', 'desmedido', 'en', 'las', 'campañas', 'van', 'de', 'la', 'mano', 'solo', 'que', 'aún', 'no', 'es', 'tiempo', 'de', 'campaña']"
517,"bueno, tu si masticas agua,  verdad ?","['bueno', 'tu', 'si', 'masticas', 'agua', 'verdad']"
518,"no mams,quieres que sea presidente para que le aumente sueldo a los policías,que pendej0 estás","['no', 'mams', 'quieres', 'que', 'sea', 'presidente', 'para', 'que', 'le', 'aumente', 'sueldo', 'a', 'los', 'policías', 'que', 'pendej0', 'estás']"
519,como si tuviera apoyo incondicional y gratuito jajajaja,"['como', 'si', 'tuviera', 'apoyo', 'incondicional', 'y', 'gratuito', 'jajajaja']"
520,"jajaja claro dr. apoyo a su persona jajajajajajaja  si es toda una tradición del mexicano gastar dinero por amor a un politico o ratero, jajajajaja ni los lambiscones le meten dinero a eso, ha que las nuevas maromas ante de las elecciones. jajajajajaja","['jajaja', 'claro', 'dr', 'apoyo', 'a', 'su', 'persona', 'jajajajajajaja', 'si', 'es', 'toda', 'una', 'tradición', 'del', 'mexicano', 'gastar', 'dinero', 'por', 'amor', 'a', 'un', 'politico', 'o', 'ratero', 'jajajajaja', 'ni', 'los', 'lambiscones', 'le', 'meten', 'dinero', 'a', 'eso', 'ha', 'que', 'las', 'nuevas', 'maromas', 'ante', 'de', 'las', 'elecciones', 'jajajajajaja']"
521,unidad,['unidad']
522,dile a frainge,"['dile', 'a', 'frainge']"
524,"amlo mando toda su artillería pesada co a jalisco para desprestigiar al gobierno , así ataca morena, pero ya ven en guerrero ni aunque ganaron a mejorado nada y esta peor hay selos dejonpara que lo analicen , infórmense, no sedejen guiar por los voceros de morena ,no caigan .","['amlo', 'mando', 'toda', 'su', 'artillería', 'pesada', 'co', 'a', 'jalisco', 'para', 'desprestigiar', 'al', 'gobierno', 'así', 'ataca', 'morena', 'pero', 'ya', 'ven', 'en', 'guerrero', 'ni', 'aunque', 'ganaron', 'a', 'mejorado', 'nada', 'y', 'esta', 'peor', 'hay', 'selos', 'dejonpara', 'que', 'lo', 'analicen', 'infórmense', 'no', 'sedejen', 'guiar', 'por', 'los', 'voceros', 'de', 'morena', 'no', 'caigan']"
525,"casualmente a todos los políticos, de un tiempo a la fecha, les aparecen bardas pintadas con sus nombres, así, bien raro!!","['casualmente', 'a', 'todos', 'los', 'políticos', 'de', 'un', 'tiempo', 'a', 'la', 'fecha', 'les', 'aparecen', 'bardas', 'pintadas', 'con', 'sus', 'nombres', 'así', 'bien', 'raro']"
526,"políticos, siendo políticos","['políticos', 'siendo', 'políticos']"
527,reclama al de zapopan,"['reclama', 'al', 'de', 'zapopan']"
528,desconozco dice el hdspm!,"['desconozco', 'dice', 'el', 'hdspm']"
530,de los impuestos no creo... esos se irían con el candidato de mc o van en alianza?,"['de', 'los', 'impuestos', 'no', 'creo', 'esos', 'se', 'irían', 'con', 'el', 'candidato', 'de', 'mc', 'o', 'van', 'en', 'alianza']"
531,arriba pusieron que a él no le toca eso,"['arriba', 'pusieron', 'que', 'a', 'él', 'no', 'le', 'toca', 'eso']"
532,"los políticos
y sus mentiras

siempre ocultando la verdad

no valen corneta","['los', 'políticos', 'y', 'sus', 'mentiras', 'siempre', 'ocultando', 'la', 'verdad', 'no', 'valen', 'corneta']"
533,creo el no es de zpn,"['creo', 'el', 'no', 'es', 'de', 'zpn']"
534,"aplicando el chemazo, desconociendo el apoyo, osea que las personas lo hace de a gratis, sin recibir sueldo? jajaja no lo se rick!","['aplicando', 'el', 'chemazo', 'desconociendo', 'el', 'apoyo', 'osea', 'que', 'las', 'personas', 'lo', 'hace', 'de', 'a', 'gratis', 'sin', 'recibir', 'sueldo', 'jajaja', 'no', 'lo', 'se', 'rick']"
535,que bueno que se vuelve a postular… para que no gane morena en jalisco… guarde este tweet…,"['que', 'bueno', 'que', 'se', 'vuelve', 'a', 'postular', 'para', 'que', 'no', 'gane', 'morena', 'en', 'jalisco', 'guarde', 'este', 'tweet']"
536,mi perro me miente mejor y no sabe ni hablar,"['mi', 'perro', 'me', 'miente', 'mejor', 'y', 'no', 'sabe', 'ni', 'hablar']"
537,no mms....,"['no', 'mms']"
538,"a él no le toca, es regidor en guadalajara.","['a', 'él', 'no', 'le', 'toca', 'es', 'regidor', 'en', 'guadalajara']"
539,mintiendo hasta en eso.,"['mintiendo', 'hasta', 'en', 'eso']"
540,"dice, desconozco los que las pintaron, pero se los agradezco mucho, ánimo!...","['dice', 'desconozco', 'los', 'que', 'las', 'pintaron', 'pero', 'se', 'los', 'agradezco', 'mucho', 'ánimo']"
541,entonces usted por su propia mano borrelos,"['entonces', 'usted', 'por', 'su', 'propia', 'mano', 'borrelos']"
542,no junta ni 100 likes en sus post y resulta que tiene quien gaste su dinero en la basura que usted,"['no', 'junta', 'ni', '100', 'likes', 'en', 'sus', 'post', 'y', 'resulta', 'que', 'tiene', 'quien', 'gaste', 'su', 'dinero', 'en', 'la', 'basura', 'que', 'usted']"
